Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1","tan scraptiids, 1 with head separated from body (4 total)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1","tan scraptiids, 1 with head separated from body (4 total)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1","tan scraptiids, 1 with head separated from body (4 total)",Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",black scraptiids (2 total),Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",black scraptiids (2 total),Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1","small tan mycetophagid with paler spots, maybe genus Litargus",Coleoptera,1,Mycetophagidae,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"176, CV74, 2025-7-21, Vial 1",tiny tan corylophid,Coleoptera,1,Corylophidae,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","huge brown cerambycid, maybe genus Orthosoma",Coleoptera,1,Cerambycidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",bark beetles (6 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mordellids of various sizes and colorations (25 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",big yellow-orange and black rove beetle,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tan-grey scarabs with pronotum with black splotches (2 total),Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tan-grey scarabs with pronotum with black splotches (2 total),Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",black scarab,Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tear shaped staphs (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tear shaped staphs (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tear shaped staphs (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tear shaped staphs (4 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",black pill-shaped scarab with rougher texture and some sculpturing. 6 ventrites and no cup-shaped first club. It's a scarabaeid,Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",mid size brown eucnemid,Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","dark clerid with 2 pairs of pale spots on elytra, shorter elytra, looks very similar to Phyllobaenus pallipennis",Coleoptera,1,Cleridae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","tan tenebrionid, maybe Isomera sericea, no head",Coleoptera,1,Tenebrionidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","melandryid-esque tetratomid, probs genus Hallomenus",Coleoptera,1,Tetratomidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",ant-like staph,Coleoptera,1,Staphylinidae,,Pselaphinae,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",tan scraptiid,Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",dark scraptiid,Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","tiny brown histerid, maybe genus Aeletes",Coleoptera,1,Histeridae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",small brown sphindid,Coleoptera,1,Sphindidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",dark and tan scraptiid,Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1","round leidodid, maybe genus Agathidium",Coleoptera,1,Leiodidae,,Agathidiini,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"176, CV82, 2025-7-21, Vial 1",hard ID. Tan biphyllid with clear biphyllid shape and V-lines on first ventrite,Coleoptera,1,Biphyllidae,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",bark beetles (7 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small narrow staphs (6 total),Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1","lampyrid-mimicing cantharid with pale orange pronotum, maybe Podabrus flavicollis",Coleoptera,1,Cantharidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",tan scraptiid,Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",dark scraptiid,Coleoptera,1,Scraptiidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1","brown tetratomid with pale shoulders at anterior of elytra, probs genus Hallomenus",Coleoptera,1,Tetratomidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",compact black weevil with grey scales,Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1","tear shaped staphs (3 total), one in many small pieces",Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1","tear shaped staphs (3 total), one in many small pieces",Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1","tear shaped staphs (3 total), one in many small pieces",Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",small brown ptinid,Coleoptera,1,Ptinidae,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"176, CV87, 2025-7-21, Vial 1",tiny tan corylophid,Coleoptera,1,Corylophidae,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",burying beetles (7 total),Coleoptera,1,Staphylinidae,,Silphinae,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","pill shaped scarabs with rough, textured elytra and dimpled abdomens (2 total)",Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","pill shaped scarabs with rough, textured elytra and dimpled abdomens (2 total)",Coleoptera,1,Scarabaeidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",dark purple-brown weevils with geniculate antennae that sometimes straighten (8 total),Coleoptera,1,Curculionidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",large tan and black rove beetle,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","cerambycid with shorter antennae, but clearly pseudotetramerous and clearly notched eyes, and ceramycid shape",Coleoptera,1,Cerambycidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","brown carabid with tan edges and tan shoulders, maybe Cymindis labata",Coleoptera,1,Carabidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",very large red-brown eucnemid. Almost thought it was an elaterid based on its size. All 5 ventrites connate. 2nd antennomere comes out asymmetrically from first antennomere. Middle rectangle on underside of prothorax looks more like a square than like a long rectagle.,Coleoptera,1,Eucnemidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mordellids of sizes and colors (7 total),Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",tan mordellid,Coleoptera,1,Mordellidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",carabid with shiny green elytra,Coleoptera,1,Carabidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",black clerid with large pale spots,Coleoptera,1,Cleridae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","black clerids with tan markings (3 total), probs genus Madoniella",Coleoptera,1,Cleridae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","black clerids with tan markings (3 total), probs genus Madoniella",Coleoptera,1,Cleridae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1","black clerids with tan markings (3 total), probs genus Madoniella",Coleoptera,1,Cleridae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",ant looking rove beetle,Coleoptera,1,Staphylinidae,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"322, CV6, 2025-7-30, Vial 1",mid size brown staph,Coleoptera,1,Staphylinidae,,,,,,,,,,,
